Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type6,Soil_Type10,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type17,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type35,Soil_Type38,Soil_Type39,Soil_Type40,Cover_Type,eDist_to_Hydrology,human_presence,Total_Hillshade_mean,Horizontal_Distance_To_Roadways_Log,Hillshade_Noon_Elevation_ratio,Hillshade_9am_Elevation_ratio
2239,76,15,0,0,390,238,210,99,1805,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2195,182.33333333333334,5.968707559985366,0.09375,0.10625
2450,26,25,234,25,671,200,178,104,1577,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,235.33168082517068,2248,160.66666666666666,6.51025834052315,0.0726234190126479,0.08159934720522236
2435,306,15,216,59,960,177,230,193,940,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,223.91292950609173,1900,200.0,6.8679744089702925,0.09441707717569786,0.07266009852216748
2451,324,8,402,83,1103,199,231,172,865,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,410.47898850002053,1968,200.66666666666666,7.00669522683704,0.09420880913539967,0.08115823817292006
2454,97,11,323,182,1167,239,224,114,792,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,370.7465441511222,1959,192.33333333333334,7.0630481633881725,0.09124236252545825,0.09735234215885948
2293,130,27,67,31,1310,252,213,69,582,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73.824115301167,1892,178.0,7.1785454837637,0.0928509154315606,0.10985178727114212
2259,115,14,0,0,1338,243,226,109,537,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1875,192.66666666666666,7.199678345691172,0.1,0.1075221238938053
2253,55,8,0,0,1348,225,224,133,524,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,1872,194.0,7.207118856207756,0.09937888198757763,0.09982253771073647
2267,320,16,85,22,1358,177,223,186,488,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,87.80091115700337,1846,195.33333333333334,7.214504414151143,0.09832451499118165,0.07804232804232804
2260,124,19,134,29,1388,248,223,96,495,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,137.10215169719257,1883,189.0,7.236339342754344,0.09862892525431226,0.1096859796550199
2221,63,13,0,0,1383,231,212,111,551,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1934,184.66666666666666,7.232733136177615,0.09540954095409541,0.10396039603960396
2252,352,22,150,59,1295,176,196,154,722,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,161.1862276995153,2017,175.33333333333334,7.16703787691222,0.08699511762094984,0.07811806480248558
2254,338,21,175,60,1289,170,206,172,745,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,185.0,2034,182.66666666666666,7.162397497355718,0.09135254988913526,0.07538802660753881
2284,287,21,256,95,1273,156,233,215,816,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,273.05860176892435,2089,201.33333333333334,7.149916836132109,0.10196936542669584,0.06827133479212254
2295,287,22,277,121,1269,152,232,218,841,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,302.27470949452584,2110,200.66666666666666,7.146772179452637,0.10104529616724739,0.06620209059233449
2327,53,27,60,35,1283,223,170,64,1182,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,69.46221994724903,2465,152.33333333333334,7.157735484249907,0.07302405498281787,0.09579037800687286
2299,34,9,0,0,1273,219,221,137,1265,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2538,192.33333333333334,7.149916836132109,0.09608695652173913,0.09521739130434782
2386,30,30,242,116,792,195,160,84,755,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,268.36542251191753,1547,146.33333333333334,6.675823221634848,0.06702974444909929,0.08169250104733976
2366,22,31,240,96,769,185,159,95,696,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,258.48791074245617,1465,146.33333333333334,6.646390514847729,0.06717363751584284,0.0781580059146599
3300,15,7,124,10,4068,214,226,149,3891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,124.4025723206719,7959,196.33333333333334,8.31115254800169,0.06846410178733717,0.06482883974553166
2949,134,15,42,10,1595,242,232,116,417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,43.174066289845804,2012,196.66666666666666,7.3752557780097545,0.07864406779661016,0.08203389830508474
2912,121,10,242,22,2133,237,232,125,816,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,242.99794237811975,2949,198.0,7.665753431861699,0.07964297974596636,0.08135942327497425
2883,132,14,192,41,2200,242,232,117,785,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,196.32880583347927,2985,197.0,7.696667081526462,0.08044382801664356,0.0839112343966713
2872,131,16,150,34,2227,244,230,111,781,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,153.80507143784303,3008,195.0,7.708859601047175,0.08005569091541942,0.08492864601461887
2441,302,19,255,115,300,163,227,203,408,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,279.7320146139873,708,197.66666666666666,5.707110264748875,0.09295659295659296,0.06674856674856675
2458,298,17,297,133,350,172,232,200,395,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,325.41972896553153,745,201.33333333333334,5.860786223465865,0.09434729564863766,0.06994713298088653
2475,337,7,361,154,417,204,230,165,391,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,392.4754769409167,808,199.66666666666666,6.035481432524756,0.09289176090468497,0.08239095315024232
2465,79,10,366,97,335,234,222,119,418,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,378.6357088284199,753,191.66666666666666,5.817111159963204,0.09002433090024331,0.0948905109489051
2376,313,22,85,32,361,154,217,200,807,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90.82400563727631,1168,190.33333333333334,5.8916442118257715,0.09129154396297855,0.06478754732856541
2329,1,16,150,85,1392,194,207,148,1154,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,172.40939649566667,2546,183.0,7.239214973779806,0.08884120171673819,0.08326180257510729
2276,35,30,0,0,1589,201,160,76,785,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2374,145.66666666666666,7.371489295214277,0.07026789635485288,0.08827404479578392
2402,262,24,216,134,1295,155,244,223,604,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,254.18890613085378,1899,207.33333333333334,7.16703787691222,0.10153974198918019,0.06450270495214315
2452,210,24,300,182,1179,194,254,185,560,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,350.89029624656195,1739,211.0,7.07326971745971,0.10354667753770892,0.07908683245006115
2461,250,11,513,208,920,196,248,190,553,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,553.5639077830128,1473,211.33333333333334,6.825460036255307,0.10073111291632819,0.07961007311129163
2326,140,24,210,85,192,247,225,92,1710,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,226.55021518418383,1902,188.0,5.262690188904886,0.09669101847872798,0.10614525139664804
2302,110,26,150,61,242,253,201,58,1727,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,161.92899678562824,1969,170.66666666666666,5.493061443340548,0.08727746417716023,0.10985670864090318
2288,103,25,120,47,268,252,199,60,1736,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,128.87590930814028,2004,170.33333333333334,5.594711379601839,0.08693752730449979,0.11009174311926606
2276,95,22,90,35,295,249,202,71,1746,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,96.56603957913983,2041,174.0,5.69035945432406,0.08871321914800176,0.10935441370223979
2264,80,20,60,23,323,242,200,78,1756,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64.25729530566937,2079,173.33333333333334,5.780743515792329,0.08830022075055188,0.10684326710816777
2245,46,18,0,0,379,223,199,104,1777,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2156,175.33333333333334,5.940171252720432,0.0886019590382903,0.09928762243989314
2256,282,11,67,24,466,189,241,191,1812,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71.16881339463234,2278,207.0,6.1463292576688975,0.10677891005759858,0.08373947718210013
2336,308,31,234,125,648,119,203,215,1734,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,265.2941763401526,2382,179.0,6.47543271670409,0.08686350021394951,0.050919982884039365
2459,13,9,192,22,722,211,221,146,1233,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,193.25630649476875,1955,192.66666666666666,6.583409222158765,0.08983739837398375,0.08577235772357723
2405,56,16,0,0,780,229,204,104,1091,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,1871,179.0,6.660575149839686,0.08478802992518704,0.09517871986699916
2399,27,10,0,0,792,216,219,138,1075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,1867,191.0,6.675823221634848,0.09125,0.09
2444,314,13,258,68,957,184,229,185,960,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,266.8107943843352,1917,199.33333333333334,6.86484777797086,0.09366053169734151,0.0752556237218814
2367,112,34,175,95,1248,254,183,26,700,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,199.12307751739877,1948,154.33333333333334,7.130098510125578,0.0772804054054054,0.10726351351351351
2296,122,28,85,30,1273,253,206,60,624,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,90.13878188659973,1897,173.0,7.149916836132109,0.08968219416630388,0.11014366565084893
2262,111,13,0,0,1300,242,225,110,577,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1877,192.33333333333334,7.170888478512505,0.09942554131683606,0.10693769332744145
2248,118,15,95,17,1362,244,226,107,532,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,96.5090669315583,1894,192.33333333333334,7.217443431696533,0.1004891062694531,0.1084926634059582
2228,43,9,0,0,1356,222,220,132,577,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1933,191.33333333333334,7.213031659834869,0.09869896814715119,0.09959623149394348
2305,43,16,0,0,1273,221,204,113,1276,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2549,179.33333333333334,7.149916836132109,0.08846487424111014,0.095836947094536
2411,348,16,330,105,1124,187,211,161,1266,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,346.30189141845585,2390,186.33333333333334,7.025538314638521,0.08747927031509121,0.0775290215588723
2419,13,15,361,149,924,204,208,139,967,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,390.54065089309205,1891,183.66666666666666,6.829793737512425,0.0859504132231405,0.08429752066115702
2422,15,21,295,152,860,197,192,126,849,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,331.85689686972006,1709,171.66666666666666,6.7580945044277305,0.07924061081304168,0.08130416838629798
2403,20,31,272,133,819,183,159,97,760,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,302.77549438486597,1579,146.33333333333334,6.709304340258298,0.06613976705490848,0.07612312811980033
2381,7,36,285,111,741,155,146,110,582,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,305.85290582239037,1323,137.0,6.60934924316738,0.061293031066330814,0.06507136859781697
2379,14,34,212,36,642,169,151,101,466,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,215.0348808914498,1108,140.33333333333334,6.466144724237619,0.0634453781512605,0.07100840336134454
2872,130,14,150,30,2241,243,231,114,752,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,152.97058540778355,2993,196.0,7.715123603632105,0.0804037591367908,0.08458057779324747
2397,304,21,210,72,201,157,224,205,516,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,222.0,717,195.33333333333334,5.308267697401205,0.09341117597998332,0.06547122602168473
2470,109,9,376,97,350,235,231,127,437,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,388.3104428160541,787,197.66666666666666,5.860786223465865,0.09348441926345609,0.09510319708619992
2390,146,23,95,36,120,244,230,102,638,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,101.59232254457027,758,192.0,4.795790545596741,0.09619406106231702,0.10204935173567545
2332,95,13,0,0,216,240,221,110,782,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,998,190.33333333333334,5.37989735354046,0.09472781825975139,0.10287183883411916
2327,40,8,0,0,242,221,222,136,808,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1050,193.0,5.493061443340548,0.09536082474226804,0.09493127147766323
2365,85,19,256,120,1279,244,204,82,1248,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,282.72955275315667,2527,176.66666666666666,7.154615356913663,0.08622147083685545,0.10312764158918004
2316,128,16,210,75,175,245,228,107,1681,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,222.9910312097776,1856,193.33333333333334,5.170483995038151,0.09840310746655158,0.10574018126888217
2308,108,17,180,67,201,247,218,95,1690,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,192.06509313251067,1891,186.66666666666666,5.308267697401205,0.09441316587267215,0.10697271546123863
2255,40,21,0,0,371,216,189,99,1749,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2120,168.0,5.918893854273146,0.08377659574468085,0.09574468085106383
2430,97,15,85,17,658,244,216,98,1587,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86.68333173107735,2245,186.0,6.490723534502507,0.0888523241464418,0.10037021801727684
2434,326,23,127,3,841,157,207,187,1036,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,127.03542812932147,1877,183.66666666666666,6.7357800142423265,0.08501026694045175,0.06447638603696099
2445,336,20,175,14,876,172,209,174,1015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,175.55910685578235,1891,185.0,6.776506992372183,0.08544562551103843,0.07031888798037612
2451,343,18,228,0,914,181,210,165,997,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,228.0,1911,185.33333333333334,6.818924065275521,0.08564437194127243,0.07381729200652529
2267,111,15,30,5,1262,244,223,104,618,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30.4138126514911,1880,190.33333333333334,7.141245122350491,0.09832451499118165,0.10758377425044091
2262,45,4,0,0,1271,221,231,146,604,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1875,199.33333333333334,7.148345743900068,0.10207688908528502,0.09765797613787008
2271,343,15,42,12,1290,188,215,165,579,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43.68065933568311,1869,189.33333333333334,7.1631723908466425,0.09463028169014084,0.08274647887323944
2290,6,11,170,45,1307,207,219,149,541,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,175.85505395068975,1848,191.66666666666666,7.176254532017144,0.09559144478393715,0.09035355739851593
2267,93,16,175,20,1323,243,215,97,543,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,176.13914953808538,1866,185.0,7.188412736496954,0.09479717813051146,0.10714285714285714
2231,87,8,0,0,1342,232,227,127,591,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1933,195.33333333333334,7.202661196523238,0.10170250896057348,0.1039426523297491
2228,358,7,30,0,1316,209,227,156,618,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30.0,1934,197.33333333333334,7.183111701743281,0.10183938986092418,0.09376401973979363
2266,303,17,162,58,1253,169,229,199,722,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172.06975329789952,1975,199.0,7.134093721192866,0.10101455668284076,0.07454786060873402
2350,309,19,335,67,1200,164,224,198,973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,341.6343074107166,2173,195.33333333333334,7.0909098220799835,0.09527860484900043,0.06975754997873246
2305,41,10,30,0,1253,221,218,131,1316,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30.0,2569,190.0,7.134093721192866,0.09453599306157849,0.095836947094536
2306,276,6,0,0,1262,203,241,178,1343,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2605,207.33333333333334,7.141245122350491,0.10446467273515388,0.08799306458604247
2430,352,16,424,160,984,190,211,158,1031,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,453.1842892245935,2015,186.33333333333334,6.892641641172089,0.08679555738379267,0.0781571369806664
2420,11,29,301,150,834,178,170,117,765,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,336.304921165302,1599,155.0,6.727431724850855,0.07021891780256093,0.0735233374638579
2373,51,30,150,52,616,218,160,55,418,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,158.75767697972907,1034,144.33333333333334,6.424869023905388,0.06739679865206402,0.09182813816343724
3298,85,10,192,55,3997,235,222,118,3978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,199.7223072167954,7975,191.66666666666666,8.293549515060345,0.06729311912700818,0.07123370718399515
2871,129,16,175,61,175,244,229,109,1154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,185.32673849177834,1329,194.0,5.170483995038151,0.07973537604456825,0.08495821727019498
2868,0,26,175,58,2568,173,183,139,918,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,184.36105879496353,3486,165.0,7.851271997109883,0.06378529104217498,0.060299756012547924
2900,332,14,0,0,2784,188,222,173,1273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.0,4057,194.33333333333334,7.932003152361385,0.07652533609100311,0.06480523957256118
2334,336,16,42,7,256,184,217,172,849,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42.579337712087536,1105,191.0,5.54907608489522,0.09293361884368308,0.07880085653104925
2350,25,25,162,93,1431,198,177,105,1047,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,186.79668091269716,2478,160.0,7.266827347520591,0.07528711186729052,0.0842194810718843
2245,89,19,0,0,408,245,205,81,816,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1224,177.0,6.013715156042802,0.091273374888691,0.10908281389136243
2244,307,16,30,-2,384,175,229,194,841,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30.066592756745816,1225,199.33333333333334,5.953243334287785,0.10200445434298441,0.0779510022271715
2254,50,19,0,0,395,225,196,97,1733,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2128,172.66666666666666,5.981414211254481,0.08691796008869179,0.09977827050997783
2426,92,17,30,8,702,245,211,89,1173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,31.04834939252005,1875,181.66666666666666,6.555356891810665,0.0869386073341574,0.10094767202307375
2424,311,22,67,2,782,156,219,201,1087,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,67.02984409947557,1869,192.0,6.663132695990803,0.09030927835051547,0.0643298969072165
2462,349,10,268,11,933,202,223,160,1012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,268.2256512714621,1945,195.0,6.839476438228843,0.09053999187982135,0.08201380430369468
2266,50,7,0,0,1233,224,224,135,644,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,1877,194.33333333333334,7.1180162044653335,0.09880899867666519,0.09880899867666519
2265,338,13,0,0,1243,190,220,169,631,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,1874,193.0,7.126087273299125,0.0970873786407767,0.08384819064430715
2272,328,19,30,10,1254,172,215,181,618,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31.622776601683793,1872,189.33333333333334,7.134890851565884,0.09458864936207655,0.07567091948966125
2293,345,34,127,40,1266,136,167,157,582,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,133.15029102484155,1848,153.33333333333334,7.144407180321139,0.07279860505666957,0.05928509154315606
2236,79,12,30,5,1312,236,217,110,607,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30.4138126514911,1919,187.66666666666666,7.180069874302796,0.09700491729995529,0.10549843540455968
2388,348,16,201,105,1176,188,212,161,1116,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,226.77301426757109,2292,187.0,7.0707241072602764,0.08874005860192549,0.07869401423189619
2388,12,16,175,96,1180,202,205,137,1142,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,199.60210419732553,2322,181.33333333333334,7.074116816197362,0.08580996232733361,0.08455420678107994
2359,53,31,108,53,1194,219,156,49,1221,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,120.30378215168466,2415,141.33333333333334,7.085901464365611,0.06610169491525424,0.09279661016949152
2306,8,5,0,0,1233,214,230,153,1356,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,2589,199.0,7.1180162044653335,0.09969657563935848,0.09276116168183789
2326,273,22,90,20,1265,155,240,221,1438,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,92.19544457292888,2703,205.33333333333334,7.143617602704121,0.10313708637730984,0.06660936828534594
2437,357,16,446,167,997,192,209,152,1036,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,476.2404854692637,2033,184.33333333333334,6.905753276311464,0.08572600492206726,0.07875307629204266
2434,11,14,408,164,955,204,210,141,977,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,439.7271881519268,1932,185.0,6.862757913051401,0.08624229979466119,0.0837782340862423
2435,344,16,391,165,933,187,214,165,947,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,424.3889725240278,1880,188.66666666666666,6.839476438228843,0.08784893267651889,0.07676518883415435
2440,351,16,362,170,891,189,211,158,888,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,399.9299938739279,1779,186.0,6.79346613258001,0.08643998361327325,0.07742728390004097
2413,14,21,201,70,661,195,191,127,513,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,212.84031572989173,1174,171.0,6.495265555937008,0.07912178956089479,0.0807787903893952
3012,293,13,306,73,1530,182,237,194,3261,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,314.58703088334715,4791,204.33333333333334,7.333676395657684,0.07865914371058745,0.0604049120477929
